learning_time,midterm_grade,pass_fail
1.37024,99.71753,-1.00000
5.52802,33.19750,-1.00000
8.92762,42.32445,1.00000
4.60443,73.76311,1.00000
7.22483,69.82555,1.00000
4.17905,84.96527,1.00000
7.48921,88.12896,1.00000
4.17074,52.19999,-1.00000
3.49751,98.90351,1.00000
5.12747,37.32026,-1.00000
7.10310,33.46491,-1.00000
3.27256,94.19339,1.00000
3.10541,52.14962,-1.00000
2.39321,40.01400,-1.00000
8.53922,55.40619,1.00000
3.26745,63.36737,-1.00000
7.61175,80.62106,1.00000
2.13448,91.20468,-1.00000
5.67385,31.46450,-1.00000
2.25147,50.87248,-1.00000
2.70306,50.12147,-1.00000
7.65163,92.32647,1.00000
8.99618,36.68115,1.00000
7.63747,30.45457,1.00000
2.05174,83.88275,-1.00000
2.86354,67.87447,-1.00000
7.66061,92.37688,1.00000
4.39965,93.57271,1.00000
2.01518,98.99458,-1.00000
8.15318,83.04517,1.00000
1.65428,68.88586,-1.00000
6.26254,85.56523,1.00000
4.26081,33.66766,-1.00000
1.28391,93.17426,-1.00000
8.16986,47.17184,1.00000
3.66308,61.61959,-1.00000
7.60310,72.58051,1.00000
6.28889,73.01359,1.00000
4.62623,58.55846,-1.00000
1.89357,71.96640,-1.00000
6.84831,47.19600,1.00000
5.74103,64.98763,1.00000
2.42118,47.39937,-1.00000
2.43004,73.33789,-1.00000
5.09853,51.37703,-1.00000
5.20278,56.46372,-1.00000
5.49042,68.26827,1.00000
8.76630,80.38783,1.00000
7.76979,50.69725,1.00000
8.66034,92.45950,1.00000
2.84721,99.57659,1.00000
1.18928,41.40677,-1.00000
1.33510,35.42113,-1.00000
5.19240,34.33108,-1.00000
4.37042,85.82208,1.00000
3.51011,74.45904,-1.00000
3.00312,95.92545,1.00000
8.48966,77.20769,1.00000
6.93980,89.78717,1.00000
2.75222,91.62974,-1.00000
4.20467,46.10485,-1.00000
6.85171,37.32910,-1.00000
4.12018,76.70207,1.00000
6.27735,67.14567,1.00000
3.15713,89.79440,1.00000
8.27123,70.11837,1.00000
1.33518,51.67317,-1.00000
7.43594,42.71177,1.00000
8.41203,53.18214,1.00000
5.96784,77.10825,1.00000
1.49878,75.09129,-1.00000
7.41284,76.55952,1.00000
8.09422,89.70644,1.00000
8.64965,66.69134,1.00000
8.28015,58.01896,1.00000
5.23349,51.07561,-1.00000
5.25171,51.03567,-1.00000
4.20077,30.87624,-1.00000
8.84304,63.90619,1.00000
5.64752,70.94873,1.00000
3.21649,62.47918,-1.00000
5.20067,37.49169,-1.00000
2.08653,72.21312,-1.00000
7.55075,88.50597,1.00000
6.89339,34.17292,-1.00000
1.70662,37.84009,-1.00000
7.94350,51.26776,1.00000
3.38324,97.30150,1.00000
1.91921,87.99163,-1.00000
1.52300,44.43332,-1.00000
6.11869,56.30880,1.00000
8.78872,65.12413,1.00000
8.79279,62.13024,1.00000
5.05096,93.97738,1.00000
2.19275,45.26299,-1.00000
1.23836,84.76329,-1.00000
6.93099,65.15091,1.00000
6.79785,59.53914,1.00000
5.76673,84.22334,1.00000
1.99413,34.60431,-1.00000
3.65087,99.74652,1.00000
8.04919,58.84321,1.00000
6.69624,63.88186,1.00000
3.15903,93.58626,1.00000
1.70343,31.71725,-1.00000
4.57753,31.45270,-1.00000
1.04909,72.56412,-1.00000
2.08580,34.86150,-1.00000
7.49359,50.82620,1.00000
5.87568,72.48675,1.00000
6.37992,45.06894,-1.00000
5.65639,81.03299,1.00000
1.07856,79.12629,-1.00000
3.26196,83.08150,-1.00000
2.34012,78.31203,-1.00000
3.11475,48.10467,-1.00000
1.21489,42.10408,-1.00000
6.58320,97.41367,1.00000
8.32473,59.48535,1.00000
6.47173,76.46132,1.00000
7.85239,83.71157,1.00000
1.45880,67.52932,-1.00000
8.21147,99.27864,1.00000
2.65486,99.06437,1.00000
7.92686,87.26771,1.00000
1.49846,82.43130,-1.00000
5.91754,76.48826,1.00000
2.55057,40.44453,-1.00000
4.15615,41.70572,-1.00000
6.35052,69.11745,1.00000
7.05240,35.53203,-1.00000
8.12387,58.60828,1.00000
2.67962,71.51897,-1.00000
5.48408,75.16906,1.00000
3.74775,41.22425,-1.00000
4.52105,54.92035,-1.00000
5.22493,37.36171,-1.00000
6.05906,37.22465,-1.00000
1.23134,72.24625,-1.00000
7.47019,48.07070,1.00000
3.93326,36.68994,-1.00000
5.75916,39.69964,-1.00000
5.40033,55.52439,-1.00000
7.72676,67.60186,1.00000
3.56865,44.22533,-1.00000
4.88889,48.19144,-1.00000
1.11286,37.80109,-1.00000
5.53371,79.71537,1.00000
3.17313,48.98757,-1.00000
3.16931,69.14717,-1.00000
1.16418,95.36816,-1.00000
5.41415,59.86575,1.00000
7.55604,64.52528,1.00000
1.75540,47.08470,-1.00000
6.21018,81.02318,1.00000
7.97451,93.03350,1.00000
1.11137,94.05225,-1.00000
4.07246,92.25986,1.00000
6.59545,30.66888,-1.00000
8.88229,43.05831,1.00000
7.03853,30.02263,-1.00000
8.74003,65.58341,1.00000
8.51836,62.81579,1.00000
5.87456,82.78182,1.00000
8.20932,84.90297,1.00000
7.27176,82.57434,1.00000
5.65003,38.14985,-1.00000
7.51165,90.42176,1.00000
3.74928,39.64095,-1.00000
4.14992,98.66977,1.00000
2.87401,30.45779,-1.00000
4.23928,96.67934,1.00000
5.20306,43.36527,-1.00000
6.51961,46.61562,1.00000
5.81138,43.58491,-1.00000
5.63702,74.64932,1.00000
6.21887,62.14856,1.00000
6.29903,92.07705,1.00000
5.27351,35.15741,-1.00000
6.27051,70.54193,1.00000
7.35160,45.63702,1.00000
6.35526,42.23913,-1.00000
8.97730,40.67696,1.00000
6.37803,45.92007,-1.00000
3.45806,77.32141,-1.00000
6.36048,62.00040,1.00000
7.17864,64.81782,1.00000
5.90321,93.21977,1.00000
6.04625,44.67915,-1.00000
3.94895,39.85177,-1.00000
7.51274,90.49520,1.00000
2.60400,38.36658,-1.00000
7.15570,60.73030,1.00000
1.04885,69.75082,-1.00000
5.84368,74.62179,1.00000
7.45858,99.74692,1.00000
1.36616,96.99834,-1.00000
3.76839,76.15190,-1.00000
1.21061,46.88908,-1.00000
5.57640,72.19865,1.00000
7.10981,38.94975,1.00000
1.11808,66.39660,-1.00000
2.97891,46.80463,-1.00000
3.75929,81.65973,1.00000
3.92553,79.47657,1.00000
6.28001,33.76400,-1.00000
4.35154,40.66046,-1.00000
7.68488,83.78365,1.00000
2.14142,58.82652,-1.00000
8.84968,37.72379,1.00000
4.79024,94.98134,1.00000
8.37587,77.71749,1.00000
4.73327,91.57898,1.00000
5.76676,97.18281,1.00000
8.38145,95.43282,1.00000
4.48129,51.82804,-1.00000
4.41236,76.90430,1.00000
4.86068,49.26344,-1.00000
5.54662,43.66319,-1.00000
1.81856,58.72434,-1.00000
4.00590,98.98735,1.00000
4.72529,97.82713,1.00000
7.79034,38.66432,1.00000
3.15666,96.05093,1.00000
8.68500,68.76977,1.00000
3.85776,75.61405,-1.00000
3.62150,40.90878,-1.00000
7.31092,30.53533,-1.00000
4.85460,45.72654,-1.00000
5.23345,36.43959,-1.00000
6.53897,75.59233,1.00000
7.88543,86.51701,1.00000
2.52064,73.95089,-1.00000
3.89452,33.02149,-1.00000
5.83715,97.68176,1.00000
8.78179,63.71610,1.00000
1.74828,87.35491,-1.00000
5.43237,86.76349,1.00000
2.06962,71.07378,-1.00000
1.81477,76.55348,-1.00000
4.03430,49.29333,-1.00000
2.28705,48.99125,-1.00000
1.87721,80.11414,-1.00000
8.93127,67.71168,1.00000
3.44909,78.03286,-1.00000
7.70282,37.55325,1.00000
8.05482,88.37628,1.00000
7.71264,97.08708,1.00000
5.63200,46.40240,-1.00000
4.42661,59.35993,-1.00000
8.52553,95.23500,1.00000
5.37919,36.64597,-1.00000
3.93696,31.68064,-1.00000
3.46141,71.78930,-1.00000
8.33721,97.27888,1.00000
7.68014,93.02200,1.00000
6.70016,59.80319,1.00000
2.47623,72.76503,-1.00000
8.17514,68.13218,1.00000
3.58613,46.50799,-1.00000
4.57284,34.01628,-1.00000
8.62643,54.70066,1.00000
6.63369,80.99141,1.00000
6.65331,59.96071,1.00000
7.05214,35.58259,-1.00000
4.79616,87.60262,1.00000
5.70865,71.27737,1.00000
5.46760,70.71030,1.00000
8.69793,50.19164,1.00000
3.08235,52.48493,-1.00000
6.95249,98.39714,1.00000
2.57138,41.21337,-1.00000
7.16560,78.77652,1.00000
6.36811,97.39749,1.00000
5.49364,50.65091,-1.00000
1.49029,97.00570,-1.00000
2.35326,97.47425,-1.00000
8.29981,31.29085,1.00000
3.97345,70.08125,-1.00000
3.59893,78.26931,-1.00000
5.51872,84.78882,1.00000
2.60230,41.08449,-1.00000
7.04383,90.11166,1.00000
7.17909,69.72104,1.00000
2.21996,58.05516,-1.00000
4.15829,57.99616,-1.00000
8.23929,84.91682,1.00000
1.01998,85.39334,-1.00000
7.35205,38.43612,1.00000
2.81472,75.83076,-1.00000
3.45997,49.46427,-1.00000
8.30666,91.85814,1.00000
1.70416,59.76592,-1.00000
7.48715,65.27126,1.00000
2.17953,34.44515,-1.00000
3.45384,48.25159,-1.00000
2.84444,51.47167,-1.00000
8.45054,76.78291,1.00000
6.58865,73.14477,1.00000
7.00025,93.57534,1.00000
8.03075,81.23170,1.00000
8.65979,31.70721,1.00000
1.23464,59.29164,-1.00000
8.77261,67.03367,1.00000
2.57642,52.70581,-1.00000
7.88236,72.22799,1.00000
7.16827,33.06981,-1.00000
3.91614,63.30007,-1.00000
3.86657,96.10020,1.00000
5.91225,73.18800,1.00000
5.96913,87.56004,1.00000
4.11787,64.77739,-1.00000
6.78389,38.97331,-1.00000
1.28394,42.10779,-1.00000
4.27279,49.03598,-1.00000
8.77641,43.12090,1.00000
7.81560,70.99543,1.00000
8.18995,80.51193,1.00000
1.47424,69.77836,-1.00000
6.22877,61.90407,1.00000
4.73570,85.28707,1.00000
2.72930,54.11932,-1.00000
4.75000,95.79820,1.00000
1.08872,88.34208,-1.00000
5.83355,32.58554,-1.00000
6.24221,32.24216,-1.00000
4.16297,76.19116,1.00000
3.38276,87.76987,1.00000
6.49032,34.41837,-1.00000
5.56779,98.08056,1.00000
1.36726,98.15172,-1.00000
2.53426,37.84481,-1.00000
2.08508,66.06031,-1.00000
2.99181,87.15816,-1.00000
6.11200,49.85877,-1.00000
2.60156,54.56810,-1.00000
1.85741,43.73889,-1.00000
1.84283,89.81364,-1.00000
6.37794,64.53347,1.00000
5.85477,50.69084,-1.00000
5.26292,36.76867,-1.00000
8.95340,42.63396,1.00000
3.90334,52.28939,-1.00000
5.91257,91.90275,1.00000
5.98184,90.17560,1.00000
4.30632,65.87836,-1.00000
1.67284,97.10481,-1.00000
4.40430,68.49900,-1.00000
7.25706,48.46602,1.00000
2.95460,68.99593,-1.00000
4.65151,71.79202,1.00000
7.82799,69.15335,1.00000
6.54333,62.75401,1.00000
8.15777,87.77689,1.00000
2.80168,36.36820,-1.00000
3.13130,93.20272,1.00000
8.85863,35.01861,1.00000
6.64468,84.05224,1.00000
2.53042,94.46064,-1.00000
8.27503,33.74847,1.00000
6.99351,31.46329,-1.00000
1.99419,41.31044,-1.00000
5.55846,61.29223,1.00000
2.19074,56.08714,-1.00000
6.50923,30.06638,-1.00000
6.87603,87.85461,1.00000
1.04366,93.95410,-1.00000
3.01011,42.83336,-1.00000
2.62082,64.96797,-1.00000
8.41638,92.78680,1.00000
7.44473,60.65561,1.00000
4.07038,97.23472,1.00000
8.42316,49.90764,1.00000
1.43171,40.42514,-1.00000
3.47336,34.61052,-1.00000
4.96088,99.88889,1.00000
7.80806,32.90895,1.00000
3.69579,58.37375,-1.00000
4.99967,85.67099,1.00000
1.35578,55.06665,-1.00000
3.11555,60.28143,-1.00000
4.11606,74.93580,-1.00000
6.82180,67.79898,1.00000
5.57919,92.41045,1.00000
6.28137,75.95097,1.00000
1.29837,37.48866,-1.00000
1.46146,53.02702,-1.00000
4.14661,99.59586,1.00000
2.75439,99.09312,1.00000
6.67345,86.08433,1.00000
8.57641,63.97245,1.00000
5.44997,39.80211,-1.00000
4.62179,59.61670,-1.00000
4.51588,67.48779,-1.00000
5.10740,59.14214,-1.00000
3.62069,43.76118,-1.00000
6.38250,71.42219,1.00000
3.47648,58.90153,-1.00000
1.63563,93.40045,-1.00000
2.85189,61.21084,-1.00000
5.88257,91.91333,1.00000
6.12396,87.21863,1.00000
4.63118,54.18179,-1.00000
8.59995,51.40972,1.00000
2.72651,70.88043,-1.00000
2.28493,86.67148,-1.00000
5.55068,58.83427,1.00000
8.40382,89.25146,1.00000
4.96031,87.98059,1.00000
8.79179,67.00006,1.00000
3.98830,45.45732,-1.00000
1.56434,79.79058,-1.00000
1.74732,57.39753,-1.00000
1.09440,63.58518,-1.00000
5.32910,65.27093,1.00000
6.24786,87.76890,1.00000
6.33471,41.86129,-1.00000
6.21929,67.71514,1.00000
3.70110,82.97281,1.00000
8.92708,54.25983,1.00000
6.47930,78.19852,1.00000
7.50389,60.72564,1.00000
7.37058,83.46600,1.00000
1.80259,48.69025,-1.00000
7.61530,43.88704,1.00000
7.88028,61.30234,1.00000
8.92007,69.72550,1.00000
8.21083,86.49508,1.00000
1.45938,81.62752,-1.00000
6.10045,71.66689,1.00000
3.84908,80.07947,-1.00000
2.85179,89.41146,-1.00000
3.92652,56.84833,-1.00000
4.65797,38.98058,-1.00000
8.78167,52.91517,1.00000
8.86079,31.73166,1.00000
8.75287,74.38278,1.00000
6.12645,81.75006,1.00000
5.79079,98.05704,1.00000
1.07247,31.24600,-1.00000
8.87701,85.64766,1.00000
6.10348,87.49439,1.00000
4.92410,67.73489,1.00000
7.49662,63.44972,1.00000
7.38477,51.19900,1.00000
8.75083,94.47151,1.00000
3.54988,67.70826,-1.00000
1.72759,37.80012,-1.00000
1.37605,30.55970,-1.00000
1.95290,75.58051,-1.00000
4.11648,67.82966,-1.00000
7.54787,60.63988,1.00000
8.07691,39.78151,1.00000
1.69566,67.98812,-1.00000
4.34158,90.51376,1.00000
3.64489,61.05460,-1.00000
7.24470,54.59163,1.00000
6.01697,76.60329,1.00000
5.46084,39.96376,-1.00000
2.50531,57.27978,-1.00000
3.72799,44.19040,-1.00000
6.07412,82.14312,1.00000
6.02984,85.06704,1.00000
6.19513,39.04098,-1.00000
7.37608,94.08192,1.00000
7.35991,32.20341,-1.00000
4.53506,39.03768,-1.00000
4.03479,63.77119,-1.00000
3.01921,96.90503,1.00000
4.25035,80.49946,1.00000
5.31261,96.73825,1.00000
8.46599,37.28562,1.00000
6.09939,53.08080,1.00000
1.02401,51.87090,-1.00000
7.18547,92.63303,1.00000
2.07166,78.99154,-1.00000
8.54565,93.09535,1.00000
1.27133,35.63986,-1.00000
1.18209,61.74813,-1.00000
2.35311,57.24647,-1.00000
7.95669,51.00621,1.00000
4.74727,58.13780,-1.00000
8.16254,93.89460,1.00000
1.19313,44.28769,-1.00000
2.07221,31.87133,-1.00000
7.05857,49.83309,1.00000
7.27719,72.10829,1.00000
6.96168,81.37192,1.00000
1.36716,59.26572,-1.00000
8.89111,31.54217,1.00000
1.35210,77.31363,-1.00000
1.03991,86.46425,-1.00000
2.51094,74.68190,-1.00000
1.76537,36.39811,-1.00000
6.69516,89.84223,1.00000
1.62975,56.62520,-1.00000
4.03513,37.29589,-1.00000
1.62279,77.99272,-1.00000
2.37319,43.38465,-1.00000
5.99575,41.27206,-1.00000
3.69282,51.27607,-1.00000
8.92521,96.33863,1.00000
6.84026,66.31809,1.00000
5.82246,53.20018,-1.00000
4.68715,69.98701,1.00000
8.16236,78.05592,1.00000
5.08440,63.56274,-1.00000
4.74582,51.39073,-1.00000
4.63142,32.54537,-1.00000
5.02375,44.90379,-1.00000
1.75775,51.35577,-1.00000
6.07526,96.44456,1.00000
7.93214,68.94246,1.00000
1.32713,31.83799,-1.00000
4.77119,87.78689,1.00000
8.85738,93.71963,1.00000
7.68107,77.67869,1.00000
8.29873,86.62437,1.00000
8.89610,69.12200,1.00000
2.98201,36.09268,-1.00000
4.64731,31.75737,-1.00000
5.15670,38.73084,-1.00000
3.25015,57.44483,-1.00000
4.47264,54.94399,-1.00000
3.31987,48.29289,-1.00000
1.34249,92.12353,-1.00000
7.22067,31.01703,-1.00000
7.03709,57.86467,1.00000
7.09170,44.95756,1.00000
7.95145,89.97821,1.00000
3.88978,65.44846,-1.00000
5.25208,93.58972,1.00000
3.00977,34.37154,-1.00000
1.08481,93.00841,-1.00000
2.34232,30.40157,-1.00000
7.44827,81.34045,1.00000
3.19538,66.76913,-1.00000
1.64506,60.82767,-1.00000
7.75908,60.38578,1.00000
8.60389,62.33146,1.00000
1.11285,63.67282,-1.00000
2.84266,89.02258,-1.00000
3.63293,55.41032,-1.00000
3.57350,55.63418,-1.00000
8.29484,46.54400,1.00000
1.37515,58.16373,-1.00000
8.07498,40.97618,1.00000
5.56335,82.46930,1.00000
1.13029,92.37658,-1.00000
6.84430,66.05248,1.00000
7.18972,45.34629,1.00000
2.81583,96.08520,1.00000
1.45870,83.09632,-1.00000
4.21605,43.64049,-1.00000
3.02446,57.13572,-1.00000
1.01272,61.97284,-1.00000
1.29680,64.15943,-1.00000
7.79133,50.38783,1.00000
1.92275,59.98051,-1.00000
1.22458,53.19179,-1.00000
1.81537,55.02333,-1.00000
6.55255,63.96823,1.00000
8.98236,94.14701,1.00000
4.81268,77.86003,1.00000
2.63840,90.87088,-1.00000
6.55970,87.54100,1.00000
1.94588,36.13469,-1.00000
7.13790,98.42627,1.00000
5.42850,98.33674,1.00000
8.52194,74.33868,1.00000
5.65996,64.41214,1.00000
2.09096,51.13765,-1.00000
4.02316,49.40012,-1.00000
6.16504,64.08962,1.00000
2.96942,38.70240,-1.00000
1.99228,61.95748,-1.00000
1.24028,81.94485,-1.00000
4.58517,64.15878,-1.00000
8.16124,81.17373,1.00000
2.53045,45.91617,-1.00000
6.69994,38.17503,-1.00000
6.93069,73.66667,1.00000
3.30556,43.27880,-1.00000
2.16204,77.11351,-1.00000
8.28897,88.48980,1.00000
8.76824,46.06140,1.00000
5.31063,47.91655,-1.00000
4.30088,70.63510,-1.00000
3.17941,40.59280,-1.00000
2.71574,96.53614,1.00000
4.18644,40.17753,-1.00000
7.03861,32.03466,-1.00000
4.28267,71.82932,-1.00000
2.80519,97.58575,1.00000
7.45684,33.27551,1.00000
7.31878,89.98050,1.00000
8.39061,30.27057,1.00000
3.63275,42.61398,-1.00000
4.76237,69.88765,1.00000
1.22893,85.01565,-1.00000
6.10208,56.36101,1.00000
4.58159,63.48447,-1.00000
3.22164,46.22181,-1.00000
4.27350,88.57498,1.00000
6.86139,59.96897,1.00000
6.02478,45.84866,-1.00000
5.28010,99.45012,1.00000
3.18410,53.42290,-1.00000
6.27612,84.60951,1.00000
6.48316,88.00731,1.00000
2.14295,56.77892,-1.00000
5.09884,66.42053,1.00000
8.79120,41.31648,1.00000
2.92081,75.76734,-1.00000
7.88532,35.73252,1.00000
2.00370,76.78583,-1.00000
7.30566,93.86642,1.00000
1.07796,41.93599,-1.00000
8.09624,94.95507,1.00000
2.61708,91.26849,-1.00000
2.58869,71.21829,-1.00000
4.80298,60.42050,-1.00000
5.48952,32.22870,-1.00000
1.57638,51.41166,-1.00000
7.02553,68.17276,1.00000
3.43327,43.43026,-1.00000
5.30878,35.52513,-1.00000
5.27643,51.20588,-1.00000
2.60465,82.24895,-1.00000
5.63325,87.42557,1.00000
3.81079,93.46576,1.00000
5.44685,47.91229,-1.00000
4.67768,81.40473,1.00000
6.86629,95.20855,1.00000
3.33283,36.96376,-1.00000
3.43136,50.61353,-1.00000
6.14415,57.70628,1.00000
3.16193,95.35728,1.00000
8.66243,94.90630,1.00000
4.76343,93.39429,1.00000
8.41580,35.00694,1.00000
8.58794,37.67350,1.00000
7.14086,61.70390,1.00000
6.09099,52.03134,1.00000
7.58211,73.10692,1.00000
2.45074,65.12346,-1.00000
6.28810,30.75770,-1.00000
8.88591,86.49538,1.00000
6.57174,71.32828,1.00000
8.89491,33.52508,1.00000
4.15816,78.44188,1.00000
7.37510,39.01124,1.00000
3.22929,84.55116,-1.00000
8.37797,73.55168,1.00000
1.39875,94.13819,-1.00000
7.87325,69.29443,1.00000
8.31832,67.85538,1.00000
7.57096,87.55563,1.00000
2.68908,99.67747,1.00000
4.42628,56.24591,-1.00000
2.89910,57.57268,-1.00000
5.03107,36.04885,-1.00000
2.14709,56.74790,-1.00000
5.63919,33.65375,-1.00000
5.17859,97.52342,1.00000
7.56004,51.18606,1.00000
8.48380,63.17212,1.00000
7.48623,94.33398,1.00000
3.86856,98.20270,1.00000
7.33131,95.16151,1.00000
4.77649,62.95135,-1.00000
2.77431,63.45798,-1.00000
7.31021,92.14294,1.00000
1.62998,48.02125,-1.00000
5.05643,43.83902,-1.00000
1.99944,50.02377,-1.00000
6.61424,75.74447,1.00000
1.76267,33.20476,-1.00000
4.21836,97.24741,1.00000
3.76701,69.93495,-1.00000
2.32921,66.46896,-1.00000
3.13619,93.73578,1.00000
7.59130,79.05910,1.00000
2.66359,99.04296,1.00000
7.26926,84.17601,1.00000
4.81869,39.62745,-1.00000
7.26229,75.69135,1.00000
8.15679,51.10048,1.00000
3.66497,34.06918,-1.00000
8.55495,67.87016,1.00000
4.60209,34.43088,-1.00000
7.13895,86.44851,1.00000
8.17320,48.73853,1.00000
5.46549,34.73995,-1.00000
5.08531,42.06744,-1.00000
3.24897,92.45382,1.00000
2.91102,34.06008,-1.00000
1.24523,98.24794,-1.00000
3.33958,43.56902,-1.00000
5.20909,51.93157,-1.00000
4.87894,57.24755,-1.00000
8.99403,30.22093,1.00000
3.21569,44.30024,-1.00000
8.33507,39.34170,1.00000
6.82361,41.09899,1.00000
6.14417,35.28085,-1.00000
8.05736,68.14776,1.00000
5.36737,72.56913,1.00000
7.88929,56.87386,1.00000
8.67953,58.33828,1.00000
8.45238,71.69142,1.00000
5.05575,63.77854,-1.00000
7.20882,71.16071,1.00000
6.92390,76.32311,1.00000
2.92106,91.77038,-1.00000
5.83822,77.98311,1.00000
3.93742,93.53382,1.00000
7.49745,57.34849,1.00000
5.68310,81.28614,1.00000
2.00064,75.59455,-1.00000
4.33586,72.24808,-1.00000
6.68102,42.83839,-1.00000
8.18116,84.71646,1.00000
4.51030,35.14783,-1.00000
5.61543,87.88138,1.00000
3.50531,92.22099,1.00000
1.01434,41.83621,-1.00000
7.89347,82.79709,1.00000
5.48284,64.85849,1.00000
2.97463,62.60373,-1.00000
6.31985,95.00306,1.00000
5.71720,52.80039,-1.00000
2.83497,53.39707,-1.00000
2.67281,58.28837,-1.00000
3.73805,62.34952,-1.00000
1.33619,54.28065,-1.00000
7.92574,53.84102,1.00000
6.89276,30.83060,-1.00000
6.16891,64.87244,1.00000
3.49678,34.11191,-1.00000
7.61725,85.30968,1.00000
6.74201,62.31971,1.00000
5.24933,36.38336,-1.00000
3.40447,57.17414,-1.00000
8.90743,32.42025,1.00000
5.22873,86.50135,1.00000
7.56347,82.83344,1.00000
6.45237,95.90708,1.00000
8.50325,82.77904,1.00000
4.12909,74.00658,-1.00000
2.96732,35.75309,-1.00000
7.77788,80.17834,1.00000
6.99592,48.80487,1.00000
1.26744,72.64173,-1.00000
2.98766,36.97810,-1.00000
6.61241,91.10013,1.00000
4.23304,39.41756,-1.00000
1.71898,70.61112,-1.00000
3.11297,84.83795,-1.00000
5.67428,56.59231,1.00000
7.77311,53.31508,1.00000
3.50242,49.23525,-1.00000
5.80749,59.84902,1.00000
5.00178,62.99353,-1.00000
2.75003,63.64146,-1.00000
6.35938,50.23146,1.00000
5.83534,35.06264,-1.00000
8.95252,39.93206,1.00000
2.38897,30.53513,-1.00000
8.95472,45.80367,1.00000
7.38346,83.10343,1.00000
5.32735,53.28366,-1.00000
3.09252,33.78791,-1.00000
3.02717,53.14012,-1.00000
5.12817,73.28962,1.00000
5.99151,65.29959,1.00000
2.54095,40.32009,-1.00000
4.30357,78.40304,1.00000
7.99086,50.99887,1.00000
5.17947,95.83981,1.00000
2.52636,81.16145,-1.00000
2.74361,30.34043,-1.00000
4.00815,34.24225,-1.00000
2.22860,57.85018,-1.00000
7.81340,33.14912,1.00000
7.47137,36.84682,1.00000
3.17901,44.51837,-1.00000
6.10512,95.77980,1.00000
8.80673,65.90575,1.00000
6.44387,43.95042,-1.00000
1.82478,58.27215,-1.00000
3.44160,87.92787,1.00000
1.67303,38.63917,-1.00000
2.51417,35.20363,-1.00000
8.51635,82.47255,1.00000
8.45858,80.73070,1.00000
1.74614,33.60316,-1.00000
4.63698,41.09209,-1.00000
8.73909,97.35376,1.00000
7.92013,38.07487,1.00000
3.66845,94.60097,1.00000
2.32495,81.81454,-1.00000
7.31876,48.73606,1.00000
1.96030,31.98181,-1.00000
5.55569,89.75489,1.00000
7.48281,89.07236,1.00000
5.38882,53.71389,-1.00000
5.47962,46.94626,-1.00000
6.77041,34.07618,-1.00000
7.72514,98.41834,1.00000
6.12107,54.85984,1.00000
3.49650,74.51645,-1.00000
3.11232,55.32371,-1.00000
7.38877,48.09636,1.00000
1.68023,80.52826,-1.00000
3.83535,34.01124,-1.00000
8.68025,34.47429,1.00000
5.20149,38.82502,-1.00000
2.08406,50.54157,-1.00000
3.40353,74.81254,-1.00000
8.80145,45.72458,1.00000
1.91245,68.16290,-1.00000
5.84253,83.28814,1.00000
5.11275,37.74549,-1.00000
4.50809,39.40811,-1.00000
5.51034,46.82992,-1.00000
1.54316,47.09118,-1.00000
8.58762,89.94445,1.00000
4.14826,92.33616,1.00000
8.29153,63.98630,1.00000
7.92087,59.58816,1.00000
8.26483,79.84020,1.00000
2.23038,54.94285,-1.00000
8.09676,94.83048,1.00000
3.93593,49.16892,-1.00000
6.01563,93.93742,1.00000
5.58720,35.66907,-1.00000
5.31070,85.68316,1.00000
2.52835,42.22153,-1.00000
4.84505,99.84470,1.00000
8.32000,32.34904,1.00000
7.29298,43.63858,1.00000
4.61349,51.62872,-1.00000
6.52506,40.02073,-1.00000
6.96018,93.78274,1.00000
8.68221,67.76903,1.00000
8.13274,61.58540,1.00000
8.83201,50.04338,1.00000
7.66167,83.27166,1.00000
2.40058,86.95369,-1.00000
5.97163,61.54462,1.00000
5.74510,59.55372,1.00000
2.65703,77.40662,-1.00000
8.58104,41.54284,1.00000
8.67174,91.04977,1.00000
4.39846,83.26142,1.00000
4.79116,36.76560,-1.00000
8.74511,91.33034,1.00000
8.92356,88.46452,1.00000
1.63007,49.52016,-1.00000
1.42883,50.95322,-1.00000
2.54037,30.91476,-1.00000
2.72505,95.25915,1.00000
6.41685,99.72293,1.00000
4.87482,54.46456,-1.00000
2.63274,75.50875,-1.00000
8.52209,34.88477,1.00000
6.54560,67.99246,1.00000
6.83874,90.02842,1.00000
3.17328,95.40279,1.00000
3.78080,54.46777,-1.00000
4.01298,66.05371,-1.00000
7.90288,96.93119,1.00000
6.23707,82.90988,1.00000
5.06547,81.08602,1.00000
8.69144,90.57959,1.00000
5.40423,34.00087,-1.00000
4.02211,56.48609,-1.00000
8.34413,37.15539,1.00000
5.62739,66.58609,1.00000
3.28299,95.52261,1.00000
8.47141,41.30092,1.00000
4.10986,88.07347,1.00000
5.10401,63.82169,1.00000
6.21715,66.22255,1.00000
3.85573,89.70327,1.00000
2.83936,52.28482,-1.00000
8.71786,57.81747,1.00000
1.76338,50.64959,-1.00000
3.00891,45.24294,-1.00000
1.53573,40.68713,-1.00000
1.96206,50.95622,-1.00000
3.51390,64.17176,-1.00000
2.74382,73.00294,-1.00000
1.11632,30.70813,-1.00000
4.13733,84.09719,1.00000
2.74962,81.83973,-1.00000
2.12179,71.13775,-1.00000
4.57363,72.70706,1.00000
3.96275,95.12900,1.00000
6.19149,61.25311,1.00000
7.81158,93.42723,1.00000
